language,feature_id,layer,source_keyword,explanation,rank,pk_id,verse_ref,score,raw_text
esv,27974,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",2,JAS-005-016,JAS 5:16,0.6394127,"Therefore, confess your sins to one another and pray for one another, that you may be healed. The prayer of a righteous person has great power as it is working."
esv,27974,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",3,JAS-005-013,JAS 5:13,0.63503766,Is anyone among you suffering? Let him pray. Is anyone cheerful? Let him sing praise.
esv,27974,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",4,1SA-012-003,1SA 12:3,0.629628,"Here I am; testify against me before the LORD and before his anointed. Whose ox have I taken? Or whose donkey have I taken? Or whom have I defrauded? Whom have I oppressed? Or from whose hand have I taken a bribe to blind my eyes with it? Testify against me and I will restore it to you."""
esv,27974,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",5,2SA-015-020,2SA 15:20,0.6268216,"You came only yesterday, and shall I today make you wander about with us, since I go I know not where? Go back and take your brothers with you, and may the LORD show steadfast love and faithfulness to you."""
esv,28049,2-llamascope-res-32k,feeling,descriptions and expressions of feelings and sensations,1,EXO-030-002,EXO 30:2,0.60373056,"A cubit shall be its length, and a cubit its breadth. It shall be square, and two cubits shall be its height. Its horns shall be of one piece with it."
esv,28049,2-llamascope-res-32k,feeling,descriptions and expressions of feelings and sensations,2,ISA-060-017,ISA 60:17,0.5917141,"Instead of bronze I will bring gold, and instead of iron I will bring silver; instead of wood, bronze, instead of stones, iron. I will make your overseers peace and your taskmasters righteousness."
esv,28049,2-llamascope-res-32k,feeling,descriptions and expressions of feelings and sensations,3,LUK-006-038,LUK 6:38,0.59110117,"give, and it will be given to you. Good measure, pressed down, shaken together, running over, will be put into your lap. For with the measure you use it will be measured back to you."""
esv,28049,2-llamascope-res-32k,feeling,descriptions and expressions of feelings and sensations,4,PSA-109-019,PSA 109:19,0.5910439,"May it be like a garment that he wraps around him, like a belt that he puts on every day!"
esv,28049,2-llamascope-res-32k,feeling,descriptions and expressions of feelings and sensations,5,JAS-003-002,JAS 3:2,0.5882673,"For we all stumble in many ways, and if anyone does not stumble in what he says, he is a perfect man, able also to bridle his whole body."
esv,28483,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,1,2KI-007-009,2KI 7:9,0.6203543,"Then they said to one another, ""We are not doing right. This day is a day of good news. If we are silent and wait until the morning light, punishment will overtake us. Now therefore come; let us go and tell the king's household."""
esv,28483,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,2,2SA-014-015,2SA 14:15,0.61720127,"Now I have come to say this to my lord the king because the people have made me afraid, and your servant thought, 'I will speak to the king; it may be that the king will perform the request of his servant."
esv,28483,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,3,2SA-009-003,2SA 9:3,0.6073147,"And the king said, ""Is there not still someone of the house of Saul, that I may show the kindness of God to him?"" Ziba said to the king, ""There is still a son of Jonathan; he is crippled in his feet."""
esv,28483,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,4,1KI-003-026,1KI 3:26,0.5995251,"Then the woman whose son was alive said to the king, because her heart yearned for her son, ""Oh, my lord, give her the living child, and by no means put him to death."" But the other said, ""He shall be neither mine nor yours; divide him."""
esv,28483,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,5,1SA-003-015,1SA 3:15,0.5977341,Samuel lay until morning; then he opened the doors of the house of the LORD. And Samuel was afraid to tell the vision to Eli.
esv,28642,28-llamascope-res-32k,feeling, feelings and emotional expressions,1,1CH-029-017,1CH 29:17,0.62757266,"I know, my God, that you test the heart and have pleasure in uprightness. In the uprightness of my heart I have freely offered all these things, and now I have seen your people, who are present here, offering freely and joyously to you."
esv,28642,28-llamascope-res-32k,feeling, feelings and emotional expressions,2,PHP-003-004,PHP 3:4,0.6134869,"though I myself have reason for confidence in the flesh also. If anyone else thinks he has reason for confidence in the flesh, I have more:"
esv,28642,28-llamascope-res-32k,feeling, feelings and emotional expressions,3,ISA-058-002,ISA 58:2,0.61279064,"Yet they seek me daily and delight to know my ways, as if they were a nation that did righteousness and did not forsake the judgment of their God; they ask of me righteous judgments; they delight to draw near to God."
esv,28642,28-llamascope-res-32k,feeling, feelings and emotional expressions,4,2JN-001-012,2JN 1:12,0.61007434,"Though I have much to write to you, I would rather not use paper and ink. Instead I hope to come to you and talk face to face, so that our joy may be complete."
esv,28642,28-llamascope-res-32k,feeling, feelings and emotional expressions,5,2SA-014-017,2SA 14:17,0.6025709,"And your servant thought, 'The word of my lord the king will set me at rest,' for my lord the king is like the angel of God to discern good and evil. The LORD your God be with you!"""
esv,28668,9-llamascope-res-32k,feeling, expressions of feelings and emotions,1,PHP-003-004,PHP 3:4,0.6187854,"though I myself have reason for confidence in the flesh also. If anyone else thinks he has reason for confidence in the flesh, I have more:"
esv,28668,9-llamascope-res-32k,feeling, expressions of feelings and emotions,2,2JN-001-012,2JN 1:12,0.6171413,"Though I have much to write to you, I would rather not use paper and ink. Instead I hope to come to you and talk face to face, so that our joy may be complete."
esv,28668,9-llamascope-res-32k,feeling, expressions of feelings and emotions,3,PHP-004-012,PHP 4:12,0.6117811,"I know how to be brought low, and I know how to abound. In any and every circumstance, I have learned the secret of facing plenty and hunger, abundance and need."
esv,28668,9-llamascope-res-32k,feeling, expressions of feelings and emotions,4,PHP-003-012,PHP 3:12,0.6043503,"Not that I have already obtained this or am already perfect, but I press on to make it my own, because Christ Jesus has made me his own."
esv,28668,9-llamascope-res-32k,feeling, expressions of feelings and emotions,5,PHM-001-020,PHM 1:20,0.6020059,"Yes, brother, I want some benefit from you in the Lord. Refresh my heart in Christ."
esv,28937,20-llamascope-res-32k,feeling, expressions of emotions and sensations,1,2JN-001-012,2JN 1:12,0.63105595,"Though I have much to write to you, I would rather not use paper and ink. Instead I hope to come to you and talk face to face, so that our joy may be complete."
esv,28937,20-llamascope-res-32k,feeling, expressions of emotions and sensations,2,PHP-001-023,PHP 1:23,0.60646516,"I am hard pressed between the two. My desire is to depart and be with Christ, for that is far better."
esv,28937,20-llamascope-res-32k,feeling, expressions of emotions and sensations,3,2TI-001-012,2TI 1:12,0.60567546,"which is why I suffer as I do. But I am not ashamed, for I know whom I have believed, and I am convinced that he is able to guard until that Day what has been entrusted to me."
esv,28937,20-llamascope-res-32k,feeling, expressions of emotions and sensations,4,PHP-003-004,PHP 3:4,0.60415006,"though I myself have reason for confidence in the flesh also. If anyone else thinks he has reason for confidence in the flesh, I have more:"
esv,28937,20-llamascope-res-32k,feeling, expressions of emotions and sensations,5,GEN-019-020,GEN 19:20,0.60338837,"Behold, this city is near enough to flee to, and it is a little one. Let me escape there--is it not a little one?--and my life will be saved!"""
esv,29168,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,1,1TI-003-001,1TI 3:1,0.63548976,"The saying is trustworthy: If anyone aspires to the office of overseer, he desires a noble task."
esv,29168,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,2,PHP-004-012,PHP 4:12,0.63394475,"I know how to be brought low, and I know how to abound. In any and every circumstance, I have learned the secret of facing plenty and hunger, abundance and need."
esv,29168,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,3,ECC-001-013,ECC 1:13,0.6330754,And I applied my heart to seek and to search out by wisdom all that is done under heaven. It is an unhappy business that God has given to the children of man to be busy with.
esv,29168,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,4,TIT-003-008,TIT 3:8,0.63152516,"The saying is trustworthy, and I want you to insist on these things, so that those who have believed in God may be careful to devote themselves to good works. These things are excellent and profitable for people."
esv,29168,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,5,ROM-014-005,ROM 14:5,0.6299921,"One person esteems one day as better than another, while another esteems all days alike. Each one should be fully convinced in his own mind."
esv,29185,16-llamascope-res-32k,sentiment, instances of strong sentiment or emotions,1,EXO-026-005,EXO 26:5,0.522287,"Fifty loops you shall make on the one curtain, and fifty loops you shall make on the edge of the curtain that is in the second set; the loops shall be opposite one another."
esv,29185,16-llamascope-res-32k,sentiment, instances of strong sentiment or emotions,2,NUM-010-006,NUM 10:6,0.51231474,"And when you blow an alarm the second time, the camps that are on the south side shall set out. An alarm is to be blown whenever they are to set out."
esv,29185,16-llamascope-res-32k,sentiment, instances of strong sentiment or emotions,3,EXO-026-028,EXO 26:28,0.5122091,"The middle bar, halfway up the frames, shall run from end to end."
